2721.35358400 0.38041809 0.00059629 0.38041800
2721.31470800 0.38359547 0.00059885 0.38359500
2721.27583300 0.38371657 0.00060492 0.38371700
2721.23695800 0.38370491 0.00061658 0.38370500
2721.19808400 0.38375245 0.00060454 0.38375200
2721.15921000 0.38373707 0.00060521 0.38373700
2721.12033700 0.38353829 0.00060778 0.38353800
2721.08146400 0.36211931 0.00059877 0.36211900
2721.04259200 0.38282551 0.00062188 0.38282600
2721.00372100 0.34111083 0.00061430 0.34111100
2720.96485000 0.38124238 0.00068705 0.38124200
2720.92597900 0.38286568 0.00076488 0.38286600
2720.88711000 0.38337510 0.00078953 0.38337500
2720.84824000 0.38357693 0.00081180 0.38357700
2720.80937200 0.38356740 0.00081368 0.38356700
2720.77050400 0.38349815 0.00074272 0.38349800
2720.73163600 0.37466076 0.00066240 0.37466100
2720.69276900 0.37064369 0.00064100 0.37064400
2720.65390200 0.35367065 0.00063194 0.35367100
2720.61503700 0.37974500 0.00067590 0.37974500
2720.57617100 0.38336112 0.00074926 0.38336100
2720.53730600 0.38344059 0.00081032 0.38344100
2720.49844200 0.38214864 0.00080896 0.38214900
2720.45957800 0.38306554 0.00074556 0.38306600
2720.42071500 0.38340077 0.00067611 0.38340100
2720.38185300 0.38260719 0.00064541 0.38260700
2720.34299100 0.38325206 0.00063967 0.38325200
2720.30412900 0.35275900 0.00061667 0.35275900
2720.26526800 0.37985605 0.00063175 0.37985600
2720.22640800 0.38255704 0.00064774 0.38255700
2720.18754800 0.38264888 0.00070311 0.38264900
2720.14868900 0.37222859 0.00086675 0.37222900
2720.10983000 0.38274749 0.00092837 0.38274700
2720.07097200 0.38261154 0.00073551 0.38261200
2720.03211400 0.38153569 0.00067719 0.38153600
2719.99325700 0.38262807 0.00068605 0.38262800
2719.95440100 0.38240088 0.00066703 0.38240100
2719.91554500 0.38180647 0.00063276 0.38180600
2719.87668900 0.37788767 0.00061430 0.37788800
2719.83783500 0.38051696 0.00060543 0.38051700
2719.79898000 0.37519892 0.00059649 0.37519900
2719.76012700 0.37599225 0.00059471 0.37599200
2719.72127300 0.37240390 0.00059359 0.37240400
2719.68242100 0.36013622 0.00058944 0.36013600
2719.64356900 0.34351541 0.00059014 0.34351500
2719.60471700 0.34919516 0.00059284 0.34919500
2719.56586600 0.36445592 0.00059041 0.36445600
2719.52701600 0.37122766 0.00058880 0.37122800
2719.48816600 0.37216996 0.00058863 0.37217000
2719.44931700 0.37580920 0.00059074 0.37580900
2719.41046800 0.37933719 0.00058926 0.37933700
2719.37162000 0.38068292 0.00058908 0.38068300
2719.33277200 0.38130005 0.00058911 0.38130000
2719.29392500 0.38138086 0.00058900 0.38138100
2719.25507900 0.38078125 0.00058880 0.38078100
2719.21623300 0.38204684 0.00059047 0.38204700
2719.17738700 0.38181685 0.00059148 0.38181700
2719.13854300 0.37984172 0.00059369 0.37984200
2719.09969800 0.37992820 0.00059599 0.37992800
2719.06085500 0.38207812 0.00059434 0.38207800
2719.02201100 0.38205148 0.00059219 0.38205100
2718.98316900 0.38178034 0.00059154 0.38178000
2718.94432700 0.37975990 0.00059064 0.37976000
2718.90548500 0.38070299 0.00059266 0.38070300
2718.86664400 0.38086310 0.00059574 0.38086300
2718.82780400 0.37160578 0.00059602 0.37160600
2718.78896400 0.37299255 0.00060777 0.37299300
2718.75012500 0.38113587 0.00062673 0.38113600
2718.71128600 0.37050343 0.00065234 0.37050300
2718.67244800 0.38021486 0.00073869 0.38021500
2718.63361000 0.37973572 0.00073279 0.37973600
2718.59477300 0.37855887 0.00067493 0.37855900
2718.55593700 0.37775623 0.00067423 0.37775600
2718.51710100 0.37550332 0.00064904 0.37550300
2718.47826500 0.37255549 0.00061680 0.37255500
2718.43943000 0.36642220 0.00059745 0.36642200
2718.40059600 0.35343687 0.00058155 0.35343700
2718.36176200 0.32973067 0.00056111 0.32973100
2718.32292900 0.32185020 0.00055354 0.32185000
2718.28409700 0.33596443 0.00056154 0.33596400
2718.24526400 0.35387522 0.00057301 0.35387500
